Year,MSHA_ID,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Production_short_tons,Average_Employees,Labor_Hours
2012,4103660,Oak Hill Strip,Texas,Rusk,Active,Surface,Operating Subsidiary,Mine only,Luminant Mining Company Llc,"P.O. Box 1359, Tatum, TX 75691",,3061443,247,531487
2012,4103658,Winfield South Strip,Texas,Titus,Active,Surface,Operating Subsidiary,Mine only,Luminant Mining Co Llc,"P.O. Box 1636, Mt. Pleasant, TX 75455",,1413200,173,385705
2012,4201444,Savage Coal Terminal,Utah,Carbon,Active,Underground,Indepedent Producer Operator,Preparation Plant,Savage Industries Inc,"P.O. Box 1001, Price, UT 84501",-,0,25,46443
2012,4201566,Skyline Mine #3,Utah,Carbon,Active,Underground,Operating Subsidiary,Mine only,Canyon Fuel Company Llc,"Hc 35 Box 380, Helper, UT 84526",-,1894468,247,514850
2012,4201864,Wildcat Loadout,Utah,Carbon,Active,Underground,Indepedent Producer Operator,Preparation Plant,"America West Services, Inc.","3266 South 125 West, Price, UT 84501",-,0,6,10043
2012,4201890,Dugout Canyon Mine,Utah,Carbon,Active,Underground,Indepedent Producer Operator,Mine only,Canyon Fuel Company Llc,"P.O. Box 1029, Wellington, UT 84542",-,1515652,126,255939
2012,4202074,Horizon Mine,Utah,Carbon,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Hidden Splendor Resources Inc,"3266 South 125 West, Price, UT 84501",-,210096,73,124628
2012,4202093,Sunnyside Waste Coal Site,Utah,Carbon,Active,Surface,Operating Subsidiary,Preparation Plant,Sunnyside Cogeneration Associa,"P.O. Box 159, Sunnyside, UT 84539",-,0,10,19391
2012,4202233,West Ridge Mine,Utah,Carbon,Active,Underground,Operating Subsidiary,Mine only,West Ridge Resources,"P.O. Box 910, East Carbon, UT 84520",-,2578644,259,638529
2012,4202241,Lila Canyon,Utah,Carbon,Active,Underground,Indepedent Producer Operator,Mine only,"Utah American Energy, Inc.","P.O. Box 910, East Carbon, UT 84520",-,304453,28,71482
2012,4202398,Brc Wellington Llc,Utah,Carbon,Active,Underground,Operating Subsidiary,Preparation Plant,Bowie Refined Coal Llc,"P.O. Box 401, Wellington, UT 84542",-,0,16,23960
2012,4202455,Castle Valley Prep Plant,Utah,Carbon,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Canyon Fuel Company, Llc","P.O. Box 1029, Wellington, UT 84542",-,0,5,7195
2012,4200121,Deer Creek Mine,Utah,Emery,Active,Underground,Operating Subsidiary,Mine only,Energy West Mining Company,"P.O. Box 310, Huntington, UT 84528",,3294734,319,624132
2012,4202052,Cottonwood Coal Blending & Pre,Utah,Emery,Active,Underground,Operating Subsidiary,Preparation Plant,Energy West Mining Company,"P.O. Box 310, Huntington, UT 84528",United Mine Workers of America,0,11,21371
2012,4202335,Castle Valley Mine #4,Utah,Emery,Active,Underground,Indepedent Producer Operator,Mine only,Castle Valley Mining Llc,"P.O. Box 475, Huntington, UT 84528",-,997288,67,143731
2012,4202395,Castle Valley Mines,Utah,Emery,Active,Underground,Indepedent Producer Operator,Preparation Plant,Castle Valley Mining Llc,"P.O. Box 475, Huntington, UT 84528",-,0,26,54426
2012,4202519,Coal Hollow Mine,Utah,Kane,Active,Surface,Indepedent Producer Operator,Mine only,Alton Coal Developme,"463 North 100 W Suite 1, Cedar City, UT 84721",-,570138,25,67753
2012,4200089,Sufco,Utah,Sevier,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Canyon Fuel Company Llc,"597 South Sr24, Salina, UT 84654",-,5650446,368,725459
2012,1519557,#72 (Jones Fork),Virginia,Buchanan,Active,Surface,Indepedent Producer Operator,Mine only,Alpha Highwall Minin,"P.O. Box 249, Stanville, KY 41659",-,110286,7,24640
2012,4400649,Coronet Jewell Prep Plant #2,Virginia,Buchanan,Active,Surface,Operating Subsidiary,Preparation Plant,Jewell Smokeless Coal Corp,"P.O. Box 70, Vansant, VA 24656",-,0,6,14986
2012,4400649,Coronet Jewell Prep Plant #2,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Preparation Plant,Jewell Smokeless Coal Corp,"P.O. Box 70, Vansant, VA 24656",-,0,44,109900
2012,4401486,Meridian #2,Virginia,Buchanan,Active,Underground,Indepedent Producer Operator,Mine only,Calico Coal Inc,"48 College Drive, Bluefield, VA 24605",-,7581,7,7822
2012,4403010,Clintwood Elkhorn Iii,Virginia,Buchanan,Active,Surface,Contractor,Preparation Plant,Clintwood Elkhorn Mining Compa,"Rt. 643, Hurley, VA 24620",-,0,19,45412
2012,4403010,Clintwood Elkhorn Iii,Virginia,Buchanan,Active,Underground,Contractor,Preparation Plant,Clintwood Elkhorn Mining Compa,"Rt. 643, Hurley, VA 24620",-,0,20,49197
2012,4403317,Apollo,Virginia,Buchanan,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Banner Blue Coal Company,"P.O. Box 453, Vansant, VA 24656",-,13847,19,12801
2012,4403658,No 2 Surface,Virginia,Buchanan,Active,Surface,Operating Subsidiary,Mine only,"Twin Star Mining, Inc.","P.O. Box 469, Williamson, WV 25661",-,278217,60,147715
2012,4404212,#7 Prep Plant,Virginia,Buchanan,Active,Surface,Operating Subsidiary,Preparation Plant,"Wellmore Coal Company, Llc","P.O. Box 458, Big Rock, VA 24603",-,0,7,19687
2012,4404212,#7 Prep Plant,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Preparation Plant,"Wellmore Coal Company, Llc","P.O. Box 458, Big Rock, VA 24603",-,0,1,2187
2012,4404856,Buchanan Mine #1,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"P.O. Box 230, Mavisdale, VA 24627",-,3506216,716,1402401
2012,4404982,Wellmore #8 Prep Plant,Virginia,Buchanan,Active,Surface,Operating Subsidiary,Preparation Plant,The Black Diamond Company,"P.O. Box 458, Big Rock, VA 24603",-,0,8,17982
2012,4404982,Wellmore #8 Prep Plant,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Preparation Plant,The Black Diamond Company,"P.O. Box 458, Big Rock, VA 24603",-,0,31,71926
2012,4406499,Dominion No 7,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Mine only,Dominion Coal Corporation,"P.O. Box 70, Vansant, VA 24656",-,204502,75,177137
2012,4406685,Paw Paw Mine,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Mine only,Banner Blue Coal Company,"P.O. Box 458, Big Rock, VA 24603",-,208781,93,233958
2012,4406718,Mine No. 26,Virginia,Buchanan,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Dominion Coal Corporation,"P.O. Box 70, Vansant, VA 24656",-,66469,24,61423
2012,4406748,Mine No. 30,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Mine only,Dominion Coal Corporation,"15498 Riverside Drive, Oakwood, VA 24631",-,99277,54,139832
2012,4406759,Mine No. 36,Virginia,Buchanan,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Dominion Coal Corporation,"P.O. Box 70, Vansant, VA 24656",-,219077,114,306423
2012,4406836,Mine No. 1,Virginia,Buchanan,Active,Underground,Indepedent Producer Operator,Mine only,"Sanw, Inc","224 Birch Street, Raven, VA 24639",-,22776,14,33291
2012,4406839,Mine No. 34,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Mine only,Dominion Coal Corporation,"P.O. Box 70, Vansant, VA 24656",-,53519,20,50345
2012,4406868,No 6,Virginia,Buchanan,Active,Underground,Indepedent Producer Operator,Mine only,"A B & J Coal Company, Inc.","P.O. Box 863, Grundy, VA 24614",-,62539,18,44763
2012,4406876,Mine No. 3,Virginia,Buchanan,Active,Underground,Contractor,Mine only,"Sanw, Inc.","224 Birch Street, Raven, VA 24639",-,57229,14,36864
2012,4406907,Mine No. 1,Virginia,Buchanan,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"N & N Mining, Llc","11912 Phelps 632 Road, Phelps, KY 41553",-,22875,18,21705
2012,4406920,No. 2,Virginia,Buchanan,Active,Underground,Indepedent Producer Operator,Mine only,"Faith Resources, Inc.","P.O. Box 709, Bradshaw, WV 24811",-,34007,20,29017
2012,4407038,Buckeye Br.,Virginia,Buchanan,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Surface Minerals Company,"P.O. Box 458, Big Rock, VA 24603",-,169,2,4258
2012,4407040,Convict Hollow,Virginia,Buchanan,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Surface Minerals Company,"P.O. Box 458, Big Rock, VA 24603",-,3810,3,7177
2012,4407045,Mine No 1,Virginia,Buchanan,Active,Underground,Contractor,Mine only,Black Diamond Coal Co.,"260 Midway Road, Pounding Mill, VA 24637",-,52293,15,27049
2012,4407046,Locust Thicket,Virginia,Buchanan,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Banner Blue Coal Company,"1030 Begum Road, Grundy, VA 24614",-,28755,14,20216
2012,4407047,Mine # 1,Virginia,Buchanan,Active,Underground,Indepedent Producer Operator,Mine only,Pioneer Coal Inc.,"P.O. Box 1794, Abingdon, VA 24212",-,49346,15,26848
2012,4407058,Heavy Equipment Shop,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Preparation Plant,Jewell Smokeless Coal Corporat,"P.O. Box 70, Vansant, VA 24656",-,0,4,8090
2012,4407061,No. 3 Hwm Convict,Virginia,Buchanan,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Surface Minerals Company,"P.O. Box 458, Big Rock, VA 24603",-,311,2,2480
2012,4407082,Conaway,Virginia,Buchanan,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Banner Blue Coal Company,"1073 Riverview Street, Grundy, VA 24614",-,16847,9,13051
2012,4407098,S-5 Jones Fork,Virginia,Buchanan,Active,Surface,Indepedent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",-,177755,14,44214
2012,4407154,No. 5,Virginia,Buchanan,Active,Underground,Indepedent Producer Operator,Mine only,"Dacoal Mining, Inc.","P.O. Box 1038, Grundy, VA 24614",-,40880,11,23374
2012,4407199,Laurel Branch Surface,Virginia,Buchanan,Active,Surface,Operating Subsidiary,Mine only,Clintwood Elkhorn Mining Inc,"23956 Hwy 194 E, Fedscreek, KY 41524",-,524775,71,179081
2012,4407205,Integrity,Virginia,Buchanan,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Banner Blue Coal Company,"1229 Homecreek Rd., Big Rock, VA 24603",-,4496,11,10447
2012,4407211,9a,Virginia,Buchanan,"Active, men working, not producing",Underground,Contractor,Mine only,"Hubble Mining Company, Llc","P.O. Box 1030, Phelp, KY 41553",-,79618,25,48159
2012,4407220,Mine No. 44,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Mine only,Dominion Coal Corporation,"P.O. Box 70, Vansant, VA 24656",-,209196,72,176189
2012,4407225,Huffman Fk.,Virginia,Buchanan,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Surface Minerals Company,"P.O. Box 458, Big Rock, VA 24603",-,208931,34,84905
2012,4407254,3 Pole,Virginia,Buchanan,Active,Surface,Indepedent Producer Operator,Mine only,Surface Minerals Company,"P.O. Box 458, Big Rock, VA 24603",-,279055,42,72286
2012,4407261,Mine No. 2,Virginia,Buchanan,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"N & N Mining, Llc","11912 Phelps 632 Road, Phelps, KY 41553",-,8851,12,18666
2012,4407269,Middle Fork Hagy,Virginia,Buchanan,Active,Underground,Indepedent Producer Operator,Mine only,Banner Blue Coal Company,"P.O. Box 458, Big Rock, VA 24603",-,223430,66,154109
2012,4407280,S-5 Aily Branch,Virginia,Buchanan,Active,Surface,Indepedent Producer Operator,Mine only,Revelation Energy Ll,"P.O. Box 249, Stanville, KY 41659",-,131018,34,74656
2012,4407285,No. 10,Virginia,Buchanan,Active,Surface,Indepedent Producer Operator,Mine only,"Apex Energy, Inc.","24044 State Highway 194 East, Feds Creek, KY 41524",-,61362,10,25431
2012,4407293,78r,Virginia,Buchanan,Active,Surface,Indepedent Producer Operator,Mine only,"Alpha Highwall Mining, Llc.","P.O. Box 249, Stanville, KY 41659",-,115761,10,28192
2012,4403443,Wakenva Prep Plant,Virginia,Dickenson,Temporarily closed,Surface,Indepedent Producer Operator,Preparation Plant,"Coal Technology International,","P.O. Box 191, Abingdon, VA 24212",-,0,2,3581
2012,4403443,Wakenva Prep Plant,Virginia,Dickenson,Temporarily closed,Underground,Indepedent Producer Operator,Preparation Plant,"Coal Technology International,","P.O. Box 191, Abingdon, VA 24212",-,0,2,3581
2012,4405311,Mcclure River Plant,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Preparation Plant,"Dickenson-Russell Coal Co., Ll","5703 Crutchfield Dr, Norton, VA 24273",United Mine Workers of America,0,44,95550
2012,4406791,Mine No. 3,Virginia,Dickenson,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Panzer Coal Inc,"8605 Route 317, Deane, KY 41812",-,1355,6,8578
2012,4406864,Cherokee Mine,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,Dickenson-Russell Coal Co Llc,"5703 Crutchfield Dr, Norton, VA 24273",United Mine Workers of America,255155,103,222657
2012,4406929,Deep Mine #26,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,Paramont Coal Company Virginia,"5703 Crutchfield Dr, Norton, VA 24273",-,977594,207,497185
2012,4407034,No 1 Strip,Virginia,Dickenson,Active,Surface,Indepedent Producer Operator,Mine only,Virginia Fuel Corporation,"P.O. Box 3499, Wise, VA 24293",-,181029,32,71801
2012,4407129,Deep Mine #25,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,Paramont Coal Company Virginia,"5703 Crutchfield Drive, Norton, VA 24273",-,534177,138,298092
2012,4407146,Roaring Fork No 4,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,Dickenson-Russell Coal Co Llc,"7546 Gravel Lick Road, Cleveland, VA 24225",-,169988,38,85146
2012,4407159,No 9,Virginia,Dickenson,Active,Underground,Indepedent Producer Operator,Mine only,Bristol Coal Corp,"P.O. Box 1426, Grundy, VA 24614",-,54951,15,31893
2012,4407167,Lmm,Virginia,Dickenson,Active,Underground,Indepedent Producer Operator,Mine only,Estep Coal Co Inc,"P.O. Box 1025, Grundy, VA 24614",-,62608,16,43523
2012,4407214,No 8,Virginia,Dickenson,Active,Underground,Indepedent Producer Operator,Mine only,Capital Coal Corporation,"P.O. Box 1426, Grundy, VA 24614",-,33353,13,28842
2012,4407217,No 10,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,Four O Mining Corporation,"P.O. Box 148, Vansant, VA 24656",-,50383,14,29850
2012,4407223,Deep Mine 41,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,Paramont Coal Company Virginia,"5703 Crutchfield Drive, Norton, VA 24273",-,531412,196,406945
2012,4407231,Deep Mine 37,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,Paramont Coal Company Virginia,"5703 Crutchfield Drive, Norton, VA 24273",-,215042,73,149075
2012,4407272,Smith Gap Surface Mine,Virginia,Dickenson,Active,Surface,Operating Subsidiary,Mine only,Paramont Coal Company Virginia,"5703 Crutchfield Drive, Norton, VA 24273",-,285614,55,124360
2012,4407290,Kilgore Creek,Virginia,Dickenson,Temporarily closed,Surface,Operating Subsidiary,Mine only,Paramont Coal Company Virginia,"5703 Crutchfield Drive, Norton, VA 24273",-,59671,16,28325
2012,4407041,Shop Hollow Mine No 1 Highwall,Virginia,Giles,Active,Surface,Contractor,Mine only,Appalachian Highwall Mining Ll,"P.O. Box 708, Salyersville, KY 41465",-,174807,6,13851
2012,4405141,No 1 Tipple,Virginia,Lee,"Active, men working, not producing",Surface,Indepedent Producer Operator,Preparation Plant,J A D Coal Company Inc,"P.O. Box 297, Coldiron, KY 40819",-,0,12,24338
2012,4405141,No 1 Tipple,Virginia,Lee,"Active, men working, not producing",Underground,Indepedent Producer Operator,Preparation Plant,J A D Coal Company Inc,"P.O. Box 297, Coldiron, KY 40819",-,0,3,6085
2012,4405898,Lone Mountain Processing,Virginia,Lee,Active,Underground,Operating Subsidiary,Preparation Plant,Lone Mountain Processing Inc,"P.O. Box Drawer C, St Charles, VA 24282",-,0,51,115949
2012,4406230,Vfc-Washer,Virginia,Lee,Active,Surface,Indepedent Producer Operator,Preparation Plant,Virginia Fuels Corporation,"P.O. Box 1010, Wise, VA 24265",-,0,3,3448
2012,4406230,Vfc-Washer,Virginia,Lee,Active,Underground,Indepedent Producer Operator,Preparation Plant,Virginia Fuels Corporation,"P.O. Box 1010, Wise, VA 24265",-,0,3,3312
2012,4406869,Sigmon Strip #23,Virginia,Lee,Active,Surface,Operating Subsidiary,Mine only,A & G Coal Corporation,"P.O. Box 1010, Wise, VA 24293",-,64280,27,43082
2012,4406947,Wilson Deep Mine #1,Virginia,Lee,Active,Underground,Indepedent Producer Operator,Mine only,Virginia Fuel Corporation,"P.O. Box 838, Middlesboro, KY 40965",-,152524,41,91328
2012,4407228,Mine No 1,Virginia,Lee,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,A & G Coal Corporation,"P.O. Box 1010, Wise, VA 24293",-,446,1,496
2012,4407253,Darby Road Mine #1,Virginia,Lee,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Virginia Fuels Corporation,"P.O. Box 1010, Wise, VA 24293",-,58820,15,14629
2012,4404296,Gardner Load Out,Virginia,Russell,Active,Surface,Operating Subsidiary,Preparation Plant,Harold Keene Coal Co. Inc.,"P.O. Box 929, Honaker, VA 24260",-,0,3,5908
2012,4404296,Gardner Load Out,Virginia,Russell,Active,Underground,Operating Subsidiary,Preparation Plant,Harold Keene Coal Co. Inc.,"P.O. Box 929, Honaker, VA 24260",-,0,2,3621
2012,4405411,Beehive,Virginia,Russell,"Active, men working, not producing",Underground,Contractor,Mine only,Omega Mining - Beehive Coal Co,"P.O. Box 1794, Abingdon, VA 24210",-,25778,14,19263
2012,4406444,Laurel Mountain,Virginia,Russell,Active,Underground,Operating Subsidiary,Mine only,Dickenson-Russell Coal Company,"5703 Crutchfield Dr, Norton, VA 24273",United Mine Workers of America,278071,91,196023
2012,4407104,Mine #1,Virginia,Russell,Active,Underground,Contractor,Mine only,"Omega Mining Hatfield, Llc","P.O. Box 428, Richlands, VA 24641",-,43808,21,48375
2012,4407123,Deep Mine #35,Virginia,Russell,Active,Underground,Operating Subsidiary,Mine only,Paramont Coal Company Virginia,"5703 Crutchfield Drive, Norton, VA 24273",-,293050,69,144284
2012,4407142,Flat Rock Preparation Plant,Virginia,Russell,Active,Surface,Operating Subsidiary,Preparation Plant,Harold Keene Coal Co. Inc.,"P.O. Box 929, Honaker, VA 24260",-,0,5,9935
2012,4407142,Flat Rock Preparation Plant,Virginia,Russell,Active,Underground,Operating Subsidiary,Preparation Plant,Harold Keene Coal Co. Inc.,"P.O. Box 929, Honaker, VA 24260",-,0,3,6090
2012,4407239,Flat Rock Surface,Virginia,Russell,Active,Surface,Indepedent Producer Operator,Mine only,Harold Keene Coal Co. Inc.,"P.O. Box 929, Honaker, VA 24260",-,11262,14,27510
2012,4407281,Kennedy #3 Surface,Virginia,Russell,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Knox Creek Coal Corp,"5703 Crutchfield Drive, Norton, VA 24273",-,73542,18,31104
2012,4405236,Coal Creek Prep Plant,Virginia,Tazewell,Active,Surface,Indepedent Producer Operator,Preparation Plant,Knox Creek Coal Corporation,"5703 Crutchfield Drive, Norton, VA 24273",-,0,2,4931
2012,4405236,Coal Creek Prep Plant,Virginia,Tazewell,Active,Underground,Indepedent Producer Operator,Preparation Plant,Knox Creek Coal Corporation,"5703 Crutchfield Drive, Norton, VA 24273",-,0,17,36157
